1540446461.3522,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540446644.685325,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540446827.976553,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447011.205793,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447194.505916,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447377.778408,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447561.032549,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447744.316588,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540447927.571644,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540448111.254381,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540448294.496808,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540448477.76119,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540448661.03346,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540448844.300726,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449027.583345,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449030.593693,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449030.595956,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449213.839379,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449397.094215,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449580.388026,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449763.664203,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540449946.984771,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540450130.240168,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540450313.723588,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540450497.029644,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540450680.530496,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540450863.833659,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451047.521415,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451231.366338,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451415.519806,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451599.212835,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451782.86588,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540451966.553691,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540452150.215676,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540452333.944651,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540452517.722538,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540452701.670116,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540452886.0046,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540453070.727543,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540453254.95876,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
1540453439.75025,3232236142,3232236028,1,0,1,0,-0.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
